Temperature,Humidity,WindSpeed,Pressure,Visibility,Cluster
17.78888889,0.84,6.4239,1015.87,15.8263,0
18.17777778,0.81,10.8997,1015.95,15.8263,0
18.6,0.78,3.7191,1011.94,15.3111,0
17.21111111,0.84,3.0751,1015.25,15.8263,0
16.7,0.86,3.3327,1014.93,15.8263,0
16.65555556,0.84,5.6672,1014.71,15.3111,0
17.16666667,0.87,7.7119,1014.66,9.982,0
18.81111111,0.78,3.5581,1014.44,9.982,0
21.90555556,0.66,8.0822,1014.27,10.3523,1
24.95,0.54,9.66,1013.84,9.982,1
27.17222222,0.45,12.4131,1013.82,9.982,1
27.13888889,0.42,12.3165,1014.09,10.3523,1
27.8,0.4,12.6546,1013.54,9.982,1
28.91111111,0.37,12.4775,1013.23,9.982,1
29.8,0.37,9.821,1012.72,10.3523,1
29.97222222,0.35,9.7566,1012.12,9.982,1
30.04444444,0.34,14.2163,1011.32,9.982,1
28.89444444,0.36,12.3487,1010.96,10.3523,1
28.91111111,0.36,12.6868,1010.53,9.982,1
27.7,0.39,9.9176,1010.52,9.982,1
25.2,0.49,4.3148,1010.56,10.3523,1
22.82222222,0.62,7.6797,1010.53,9.982,1
21.13333333,0.66,6.0375,1010.61,15.8263,0
21.26666667,0.63,6.6332,1010.64,14.9569,1
19.48888889,0.71,2.0286,1010.82,15.8263,0
19.32777778,0.77,3.9123,1010.94,15.8263,0
14.47222222,0.9,6.4561,1014.91,8.4203,0
18.26666667,0.81,14.0231,1011.29,15.8263,0
17.71111111,0.84,11.0768,1011.1,15.8263,0
17.23333333,0.85,10.0625,1011.15,14.9569,0
17.68888889,0.9,10.7709,1011.04,10.0464,0
18.72777778,0.84,10.8031,1011.36,10.0464,0
18.79444444,0.9,13.6367,1012.32,11.0768,0
19.88333333,0.78,20.125,1012.42,11.27,0
22.06111111,0.68,20.4792,1012.33,11.27,1
22.46111111,0.64,20.8656,1012.36,11.0768,1
23.77222222,0.58,14.4417,1012.52,11.27,1
23.79444444,0.54,11.3988,1012.61,11.27,1
24.89444444,0.54,13.1537,1012.65,11.4471,1
24.90555556,0.47,17.2431,1012.43,11.27,1
25.87777778,0.45,17.1626,1012.21,11.2056,1
25.76111111,0.43,16.905,1012.3,10.3523,1
24.67777778,0.43,16.0678,1012.16,11.2056,1
22.46111111,0.5,21.5257,1012.86,11.2056,1
19.12777778,0.72,22.5883,1014.04,11.3988,0
17.73333333,0.79,12.6385,1014.56,11.2056,0
17.15555556,0.81,3.5742,1015.06,15.8263,0
16.28888889,0.86,6.6171,1015.34,9.982,0
15.49444444,0.87,11.0446,1015.56,14.9086,0
14.45,0.9,6.0858,1015.48,9.982,0
15.89444444,0.85,8.8067,1015.27,14.9569,0
14.33888889,0.93,3.5903,1015.49,8.1305,2
13.27222222,0.93,3.5742,1015.59,8.1305,2
13.46111111,0.95,4.508,1015.96,8.3398,2
13.78333333,0.93,3.5259,1016.18,6.2951,2
17.02222222,0.87,11.3988,1016.37,8.1305,0
19.63333333,0.67,13.3952,1016.48,9.982,1
21.06666667,0.6,14.0392,1016.56,11.2056,1
22.73333333,0.53,14.1841,1016.68,11.27,1
23.86111111,0.48,12.3809,1016.8,11.4471,1
24.97777778,0.43,15.5526,1016.66,9.982,1
26.03888889,0.39,14.4417,1016.18,9.982,1
26.12777778,0.36,10.5133,1016.0,10.3523,1
27.17222222,0.34,15.778,1015.66,9.982,1
27.24444444,0.37,12.9605,1015.36,9.982,1
27.67777778,0.33,9.2736,1015.16,10.3523,1
27.24444444,0.34,14.0875,1014.78,9.982,1
27.17222222,0.34,10.8997,1014.75,9.982,1
24.18888889,0.47,5.2003,1014.95,10.3523,1
20.03888889,0.63,4.508,1015.33,9.982,1
20.34444444,0.64,6.2951,1015.36,15.8263,1
18.85,0.71,3.3488,1015.67,14.9569,0
20.34444444,0.67,6.279,1016.48,15.8263,0
19.30555556,0.71,3.3488,1016.67,15.8263,0
19.67777778,0.64,3.1234,1015.16,14.9569,0
16.17777778,0.87,1.5295,1016.47,6.1985,2
15.11666667,0.9,3.0429,1016.17,6.1985,2
15.29444444,0.9,4.4275,1015.88,8.3398,0
17.58888889,0.85,0.5152,1016.09,9.9015,0
21.85555556,0.56,10.9319,1015.7,9.982,1
23.58333333,0.52,10.7387,1015.79,10.3523,1
24.92777778,0.46,10.8675,1015.89,9.982,1
27.06111111,0.4,4.2343,1015.98,9.982,1
27.71111111,0.38,4.1377,1015.95,10.3523,1
28.88888889,0.38,4.4436,1015.57,9.982,1
28.82222222,0.38,7.6958,1015.17,9.982,1
29.82777778,0.35,8.5491,1014.76,10.3523,1
29.92777778,0.34,10.8836,1014.26,9.982,1
28.95555556,0.36,12.2038,1013.77,9.982,1
29.95,0.34,10.2718,1013.53,10.3523,1
29.95,0.34,12.1394,1012.97,9.982,1
28.86111111,0.36,12.0589,1012.86,9.982,1
26.14444444,0.42,10.6582,1013.25,10.3523,1
24.86111111,0.46,15.6975,1013.75,9.982,1
24.23888889,0.47,13.9426,1014.35,15.8263,1
22.86666667,0.53,13.6528,1014.5,14.9569,1
17.10555556,0.78,3.5259,1015.92,15.8263,0
17.04444444,0.79,6.2307,1015.54,15.8263,0
20.07222222,0.63,9.8371,1010.11,14.9569,1
14.88333333,0.87,3.22,1015.47,15.8263,0
14.38333333,0.9,3.2683,1015.43,15.8263,0
13.53333333,0.92,2.576,1015.53,14.9569,0
15.93333333,0.82,1.5778,1015.43,9.982,0
19.71111111,0.74,4.7012,1015.45,9.982,0
22.0,0.66,5.8926,1015.75,9.982,1
24.93333333,0.54,10.9802,1015.55,9.982,1
27.12777778,0.47,13.8621,1015.62,9.982,1
27.55,0.41,10.5133,1015.51,10.3523,1
28.93888889,0.37,14.0392,1015.21,9.982,1
29.97777778,0.34,12.4936,1014.71,9.982,1
30.84444444,0.32,11.0446,1014.31,10.3523,1
31.11111111,0.29,11.0768,1013.42,9.982,1
31.18333333,0.29,13.7816,1013.02,9.982,1
31.91666667,0.26,15.1018,1012.54,10.3523,1
31.11111111,0.29,15.6814,1011.92,9.982,1
30.02222222,0.34,11.3505,1011.42,9.982,1
27.33333333,0.38,9.3702,1011.22,10.3523,1
24.00555556,0.48,3.3327,1010.93,9.982,1
21.73888889,0.59,3.5581,1011.02,15.8263,1
21.35,0.58,6.7298,1010.71,15.3111,1
21.66666667,0.53,11.1734,1010.12,15.8263,1
21.15555556,0.55,11.0768,1009.43,15.8263,1
16.45,0.64,7.5187,1014.84,15.3111,0
19.93333333,0.64,12.0428,1008.12,15.8263,0
18.91111111,0.66,5.1037,1008.26,15.8263,0
17.98888889,0.68,8.4525,1008.96,15.3594,0
19.79444444,0.74,20.6724,1009.83,10.0464,0
18.84444444,0.84,21.8316,1010.73,11.27,0
19.9,0.74,17.4846,1011.53,11.4471,0
21.92222222,0.6,24.6008,1012.21,11.27,1
20.99444444,0.6,21.6545,1012.91,11.27,1
21.04444444,0.65,15.8424,1013.96,11.4471,1
21.22777778,0.62,21.0427,1014.82,11.27,1
23.88888889,0.49,20.9461,1014.74,11.27,1
23.76111111,0.39,23.0874,1014.75,11.3988,1
24.88333333,0.33,22.3146,1014.89,11.2056,1
25.87777778,0.29,20.7851,1014.73,9.982,1
24.72777778,0.33,24.1822,1014.68,10.3523,1
22.71111111,0.38,23.6348,1015.27,9.982,1
22.17777778,0.43,13.1698,1015.51,9.982,1
20.15,0.46,14.3129,1015.73,10.3523,1
18.91666667,0.52,11.0124,1015.8,9.982,1
19.37777778,0.5,10.9319,1016.28,15.8263,1
18.14444444,0.54,10.6421,1016.53,14.9569,1
15.67222222,0.62,11.3827,1016.49,15.8263,0
14.65555556,0.66,11.0446,1016.49,15.8263,0
13.75,0.78,13.3147,1013.21,14.9569,0
14.60555556,0.67,11.0124,1016.01,15.8263,0
15.53333333,0.61,6.5205,1016.23,15.8263,0
15.11111111,0.67,9.821,1016.51,14.9569,0
13.98333333,0.82,7.9856,1016.48,11.2056,0
15.07222222,0.77,5.1681,1015.7,11.2056,0
15.11111111,0.77,8.6135,1015.48,11.0285,0
15.09444444,0.77,11.0446,1015.54,11.2056,0
16.16111111,0.71,9.8693,1015.51,11.2056,0
17.05555556,0.69,12.7512,1015.68,11.0285,0
16.21111111,0.77,11.6564,1016.14,11.27,0
16.16111111,0.72,14.0231,1016.38,11.27,0
16.96111111,0.74,12.0106,1015.98,11.0768,0
17.2,0.67,20.0284,1015.52,11.27,1
17.15,0.64,16.9694,1015.41,11.27,1
16.22777778,0.64,14.6671,1015.47,11.4471,1
16.17777778,0.67,14.8925,1015.02,11.27,0
16.08333333,0.72,12.4131,1015.01,11.27,0
15.06666667,0.73,10.8192,1014.82,11.3988,0
15.0,0.78,12.7995,1014.9,11.2056,0
14.42222222,0.77,11.3827,1014.63,15.8263,0
14.37222222,0.83,6.8103,1014.64,14.9569,0
13.88888889,0.83,6.6171,1014.11,15.8263,0
13.88888889,0.78,14.168,1013.6,15.8263,0
14.38333333,0.92,7.084,1010.61,8.4686,0
13.31111111,0.87,11.2217,1012.09,15.8746,0
13.31111111,0.9,11.1412,1011.5,14.9569,0
13.31111111,0.91,10.9802,1011.04,11.6081,0
12.77777778,0.95,14.5061,1010.32,11.1251,0
12.77777778,0.95,14.5222,1009.8,11.0446,0
12.87222222,0.96,11.4793,1009.35,10.8836,0
12.77777778,0.96,14.3934,1008.59,11.0446,0
13.79444444,0.9,12.719,1008.07,10.948,0
13.85555556,0.91,9.7888,1007.78,11.1573,0
13.86666667,0.9,7.2772,1008.1,10.9802,0
15.92777778,0.82,8.4364,1007.63,10.9802,0
15.95555556,0.8,10.3201,1007.7,11.1251,0
17.06666667,0.73,10.5294,1007.54,11.0446,0
17.15555556,0.73,7.8085,1007.86,11.27,0
17.65555556,0.71,8.3559,1008.31,11.4471,0
17.17777778,0.73,4.9749,1008.37,11.27,0
17.2,0.73,3.5742,1008.78,11.27,0
16.15555556,0.78,4.6368,1009.35,11.4471,0
15.97222222,0.79,9.6117,1009.82,9.982,0
15.43888889,0.85,6.3434,1010.3,15.8263,0
14.88888889,0.91,6.2951,1010.17,14.5866,0
14.90555556,0.9,3.2039,1010.69,15.8263,0
14.90555556,0.9,3.5903,1010.49,11.27,0
14.50555556,0.93,7.1001,1009.05,1.4168,2
14.46666667,0.93,6.6815,1009.5,8.05,0
13.96111111,0.93,14.6188,1008.88,8.05,0
14.02777778,0.94,4.347,1009.2,11.0124,0
14.00555556,0.93,3.9284,1008.27,11.0446,0
14.00555556,0.93,8.0983,1008.71,11.0446,0
15.16111111,0.89,9.8854,1008.21,10.8836,0
17.17777778,0.82,8.0178,1008.23,11.1251,0
17.22222222,0.82,9.7244,1008.7,10.9802,0
17.83888889,0.79,8.5652,1008.81,10.7065,0
19.81111111,0.65,10.304,1008.65,10.8192,1
19.77222222,0.7,7.5348,1008.39,10.8192,0
20.76666667,0.65,7.7924,1008.59,11.2056,1
20.78888889,0.62,7.9856,1008.02,11.27,1
20.78888889,0.65,8.9999,1008.3,11.1251,1
19.96666667,0.72,8.4203,1008.46,11.4471,0
18.75,0.85,12.3648,1008.5,11.27,0
17.73333333,0.9,8.8389,1008.59,11.27,0
17.46111111,0.87,4.1055,1008.9,11.4471,0
15.01666667,0.88,3.2039,1008.77,7.6958,0
15.01666667,0.93,6.1985,1009.37,7.728,0
15.60555556,0.93,5.8121,1009.17,9.2575,0
14.04444444,0.93,3.5903,1008.97,0.1771,2
14.00555556,0.93,4.8622,1008.73,0.322,2
16.37222222,0.93,6.0214,1007.71,9.1448,0
15.05,0.93,9.3541,1008.52,0.322,2
15.02777778,0.96,11.27,1008.16,0.322,2
15.62222222,0.92,6.5688,1008.48,0.7084,2
16.11111111,0.93,10.948,1008.68,4.9105,0
16.13333333,0.93,9.5151,1007.98,5.0393,0
16.04444444,0.94,9.5795,1008.47,4.5402,0
17.34444444,0.93,8.2593,1008.19,8.1949,0
20.05,0.84,11.3505,1008.07,11.27,0
20.89444444,0.75,10.8353,1007.68,11.0768,0
21.3,0.78,8.855,1007.48,11.27,0
22.38888889,0.67,4.6529,1007.37,11.27,0
23.65555556,0.63,7.4865,1007.24,10.7226,1
24.00555556,0.65,9.6278,1006.9,11.2056,1
25.02222222,0.58,14.0392,1006.66,11.2056,1
24.6,0.64,11.0285,1006.33,11.0285,1
23.63888889,0.67,10.7065,1006.51,11.27,1
22.77777778,0.67,3.6064,1006.4,11.27,0
21.84444444,0.76,5.0876,1006.72,11.0285,0
19.92777778,0.84,2.0769,1007.06,11.2056,0
19.32777778,0.87,2.7853,1007.19,15.8263,0
18.65555556,0.88,5.8765,1007.32,14.9569,0
17.75555556,0.9,6.44,1007.14,14.9086,0
17.75555556,0.9,10.6904,1007.42,10.0464,0
18.07777778,0.91,13.4435,1009.94,14.5866,0
17.22222222,0.93,10.8836,1007.32,10.0464,0
17.22222222,0.93,6.5849,1007.12,10.0464,0
17.19444444,0.94,4.508,1007.11,9.6278,0
17.73333333,0.93,3.2522,1007.59,3.3649,2
17.75555556,0.97,4.8139,1007.59,3.4293,2
18.66666667,0.91,9.6278,1007.82,7.4865,0
19.90555556,0.87,10.6904,1008.39,7.1323,0
19.92777778,0.85,9.3058,1008.42,11.27,0
20.13888889,0.85,9.4668,1008.59,11.0768,0
21.3,0.8,15.4077,1009.08,11.27,0
22.87222222,0.73,12.6707,1009.09,11.27,0
24.76666667,0.7,12.3326,1009.05,11.0285,1
25.07222222,0.62,12.7673,1008.89,11.2056,1
26.11111111,0.58,14.0875,1008.7,11.2056,1
26.97777778,0.53,14.9247,1008.25,11.0285,1
26.08333333,0.58,14.1197,1008.3,11.2056,1
25.0,0.55,16.9372,1008.61,11.2056,1
22.41666667,0.73,9.8371,1009.16,10.948,0
20.03888889,0.84,4.83,1009.22,11.2056,0
19.97222222,0.84,3.7191,1009.81,15.8263,0
21.33888889,0.82,10.2074,1010.37,14.9569,0
20.48333333,0.84,11.1734,1010.33,15.8263,0
19.44444444,0.84,11.1734,1010.04,15.8263,0
19.35,0.82,10.2879,1013.91,14.9569,0
18.79444444,0.87,13.8943,1010.55,15.8263,0
18.28333333,0.9,13.8621,1010.65,15.8263,0
17.37222222,0.9,10.948,1010.58,14.9569,0
17.24444444,0.93,10.465,1011.02,9.982,0
19.91111111,0.84,15.3594,1011.02,9.982,0
21.03333333,0.8,15.4238,1011.16,9.982,0
22.73333333,0.71,20.4148,1011.14,11.27,1
23.93888889,0.66,17.5007,1011.71,11.27,1
24.86666667,0.63,19.6259,1012.01,11.4471,1
27.2,0.54,20.4953,1012.03,11.27,1
27.71111111,0.5,21.8638,1011.94,11.27,1
27.68333333,0.47,21.1071,1012.18,11.3988,1
27.8,0.46,21.9121,1012.03,11.2056,1
29.83888889,0.41,20.2377,1011.92,9.982,1
27.9,0.46,20.3021,1011.8,10.3523,1
27.31111111,0.53,20.2055,1011.72,9.982,1
27.26666667,0.54,14.1841,1012.22,9.982,1
25.1,0.62,11.0285,1013.05,10.3523,1
22.70555556,0.67,7.728,1013.99,9.982,1
22.03333333,0.67,6.3756,1014.33,15.8263,0
20.95,0.75,10.3201,1014.49,14.9569,0
19.42222222,0.84,6.601,1014.72,15.8263,0
19.35,0.84,11.2217,1014.74,15.8263,0
16.26111111,0.85,8.1466,1016.39,15.4399,0
18.26111111,0.84,11.0124,1014.82,14.9086,0
18.14444444,0.84,13.9748,1014.93,14.9086,0
17.63888889,0.88,11.0124,1015.07,14.168,0
17.68888889,0.9,8.1627,1015.51,9.982,0
18.85,0.84,10.8836,1015.71,9.982,0
21.91666667,0.75,12.6224,1015.93,9.982,0
23.8,0.66,12.4775,1016.03,9.982,1
24.97777778,0.58,12.6868,1015.91,9.982,1
27.07222222,0.51,12.1072,1016.03,10.3523,1
27.77777778,0.46,14.1358,1016.11,9.982,1
28.81666667,0.4,15.6009,1015.9,9.982,1
29.76111111,0.37,13.9426,1015.73,10.3523,1
29.86111111,0.34,14.2646,1015.42,9.982,1
29.85555556,0.35,15.5043,1015.32,9.982,1
28.86111111,0.36,13.8782,1015.29,10.3523,1
28.83888889,0.36,15.5526,1015.0,9.982,1
27.70555556,0.38,12.4936,1015.08,9.982,1
24.12222222,0.48,8.7423,1015.34,10.3523,1
21.08333333,0.63,7.6153,1015.79,9.982,1
19.90555556,0.69,6.4078,1016.29,15.8263,0
18.55555556,0.74,6.3112,1016.63,15.5204,0
17.68888889,0.78,6.2951,1016.75,15.8263,0
16.62222222,0.84,3.3327,1016.84,15.8263,0
17.23888889,0.8,3.703,1017.84,15.3111,0
15.44444444,0.87,6.3756,1016.69,15.8263,0
14.91111111,0.87,6.1663,1016.41,15.8263,0
15.16111111,0.86,6.4883,1016.76,15.3111,0
16.07222222,0.87,3.3649,1016.98,9.982,0
18.71111111,0.79,4.9105,1016.9,9.982,0
22.51666667,0.63,4.7334,1017.07,10.3523,1
24.91111111,0.55,4.7656,1017.08,9.982,1
27.17777778,0.47,10.8514,1017.09,9.982,1
27.73888889,0.4,10.8514,1017.14,10.3523,1
28.86666667,0.37,14.0231,1016.89,9.982,1
29.88333333,0.32,14.0392,1016.8,9.982,1
29.92222222,0.34,13.4435,1016.75,10.3523,1
29.95,0.31,12.3004,1016.28,9.982,1
29.95,0.31,13.9426,1015.98,9.982,1
29.91111111,0.3,11.8979,1015.79,10.3523,1
29.95,0.29,10.6421,1015.58,9.982,1
28.83888889,0.37,7.7602,1015.7,9.982,1
25.22777778,0.46,8.5008,1016.24,10.3523,1
22.75555556,0.54,3.22,1016.77,9.982,1
21.52777778,0.63,3.3488,1017.19,15.8263,1
20.03333333,0.72,3.0912,1017.45,14.9569,0
22.02222222,0.54,14.329,1014.58,15.8263,1
21.43888889,0.53,10.6904,1014.79,15.8263,1
19.34444444,0.71,9.4346,1010.53,14.9569,0
17.73333333,0.74,4.508,1014.58,15.8263,0
16.18333333,0.81,1.5295,1014.45,15.8263,0
15.35555556,0.82,5.4418,1014.6,14.9569,0
17.12777778,0.81,0.1449,1014.48,9.982,0
20.91111111,0.59,9.7405,1014.27,9.982,1
23.44444444,0.5,8.0822,1014.18,10.3523,1
25.00555556,0.45,9.4829,1013.98,9.982,1
26.16111111,0.39,9.2092,1013.87,9.982,1
27.64444444,0.36,11.1251,1013.66,10.3523,1
28.88888889,0.36,8.9355,1013.56,9.982,1
30.05,0.34,4.7656,1013.35,9.982,1
29.90555556,0.32,5.2486,1013.03,10.3523,1
31.06111111,0.32,5.1359,1011.6,10.2557,1
31.13333333,0.32,8.0661,1011.64,10.2557,1
30.11111111,0.34,10.2557,1011.43,10.5777,1
30.04444444,0.34,7.9695,1010.63,10.2557,1
29.00555556,0.37,8.2432,1010.24,10.2557,1
26.38888889,0.48,7.7441,1010.45,10.3523,1
22.91666667,0.57,10.948,1010.32,9.982,1
22.73333333,0.59,6.2468,1010.53,15.8263,1
20.47222222,0.68,4.3309,1010.51,15.3111,0
18.33333333,0.79,3.2683,1017.78,15.8263,0
17.73333333,0.82,3.1234,1017.97,15.8263,0
17.07777778,0.86,5.6994,1018.86,14.9569,0
16.6,0.84,3.0751,1017.98,15.8263,0
16.13888889,0.87,3.0429,1018.16,15.8263,0
15.8,0.9,6.2468,1018.28,14.9569,0
17.08333333,0.82,3.3327,1018.27,9.982,0
21.85555556,0.74,1.4973,1018.28,9.982,0
25.39444444,0.54,1.127,1018.37,9.982,1
26.96666667,0.52,4.4114,1018.3,9.982,1
28.75,0.41,5.1198,1018.41,9.982,1
29.78888889,0.41,5.1842,1018.69,10.3523,1
30.92777778,0.36,9.6117,1018.78,9.982,1
30.02222222,0.35,9.7405,1018.68,9.982,1
30.97222222,0.35,8.1788,1018.49,10.3523,1
30.99444444,0.35,10.948,1018.18,11.2056,1
30.92777778,0.39,12.6868,1017.8,11.2056,1
26.92777778,0.42,15.2467,1018.16,11.3988,1
27.87222222,0.4,10.6099,1018.06,9.982,1
27.24444444,0.42,7.6475,1017.98,9.982,1
24.16111111,0.61,2.2701,1018.2,10.3523,1
22.26666667,0.69,2.9785,1018.65,9.982,1
21.11111111,0.72,3.0751,1018.97,15.8263,0
20.11111111,0.78,5.8604,1019.23,14.9569,0
18.37777778,0.84,3.22,1019.08,15.8263,0
18.89444444,0.79,2.5277,1019.07,15.8263,0
21.33888889,0.67,9.4507,1018.56,14.9569,1
16.25555556,0.87,6.0053,1018.98,15.8263,0
16.69444444,0.9,6.44,1019.16,14.9086,0
17.2,0.93,3.703,1018.95,11.6886,0
17.68888889,0.9,1.6905,1018.88,9.982,0
20.91111111,0.8,6.44,1019.0,9.982,0
23.62777778,0.7,6.3112,1019.27,10.4006,1
29.66666667,0.39,7.8729,1019.59,10.3523,1
30.96111111,0.33,9.982,1018.9,11.2056,1
31.07777778,0.33,5.3452,1018.69,10.3523,1
31.06111111,0.32,12.9605,1018.0,9.982,1
30.91111111,0.33,6.9713,1017.81,9.982,1
30.92777778,0.33,7.7924,1017.49,10.3523,1
30.87777778,0.34,9.7083,1017.21,9.982,1
28.7,0.39,12.5902,1017.41,9.982,1
26.15,0.46,10.143,1017.64,10.3523,1
23.67777778,0.56,7.9695,1018.27,9.982,1
24.65555556,0.52,11.0285,1018.49,15.8263,1
22.91666667,0.58,11.2378,1018.7,14.9569,1
19.99444444,0.7,3.3488,1010.32,15.8263,0
19.41666667,0.73,3.3488,1009.82,15.8263,0
19.12222222,0.68,7.8407,1012.15,15.3111,0
18.37777778,0.68,6.4722,1009.01,15.8263,0
18.84444444,0.66,10.948,1008.43,15.8263,0
17.92777778,0.73,10.4972,1008.31,15.3111,0
17.73333333,0.78,9.1126,1007.89,9.982,0
22.10555556,0.6,13.6206,1007.73,9.982,1
23.62777778,0.56,23.9407,1008.25,10.4006,1
26.00555556,0.55,23.2645,1009.4,11.4471,1
27.66666667,0.4,24.4881,1009.81,11.3988,1
26.03888889,0.42,23.9085,1009.63,9.982,1
23.96111111,0.5,13.9265,1010.87,10.3523,1
22.75555556,0.53,14.7637,1011.58,9.982,1
22.08333333,0.56,14.1197,1011.69,15.8263,1
20.99444444,0.6,12.6224,1011.6,14.9569,1
20.97222222,0.6,14.7637,1012.36,15.8263,1
19.39444444,0.68,11.1251,1012.58,15.8263,0
14.56666667,0.69,10.7548,1013.87,14.9569,0
17.8,0.73,11.0607,1012.58,15.8263,0
17.28888889,0.75,14.0392,1012.4,15.8263,0
17.00555556,0.78,11.2861,1012.66,14.9569,0
17.77777778,0.73,11.3988,1012.59,9.982,0
18.81666667,0.65,14.0392,1012.59,10.2557,1
20.01111111,0.63,15.4882,1012.89,9.982,1
21.11666667,0.57,14.5222,1013.18,9.982,1
22.71111111,0.51,17.6778,1013.25,11.2056,1
25.45,0.37,22.1375,1012.87,10.3523,1
27.08333333,0.27,25.6151,1011.89,9.982,1
27.39444444,0.27,24.0373,1011.84,10.3523,1
27.58888889,0.27,25.6634,1011.39,9.982,1
27.66111111,0.27,25.277,1011.09,9.982,1
27.06666667,0.29,23.8602,1011.01,10.3523,1
24.68888889,0.3,25.5507,1010.59,10.0464,1
23.71111111,0.34,12.4453,1010.92,10.3523,1
17.88333333,0.47,11.4954,1011.98,9.982,1
17.26666667,0.51,11.1895,1012.69,15.8263,1
15.89444444,0.58,13.6689,1013.4,14.9569,1
15.02777778,0.61,11.4149,1013.99,15.8263,0
14.42777778,0.65,11.4149,1014.09,15.8263,0
18.10555556,0.59,12.6224,1012.73,15.3111,1
15.33333333,0.61,10.8836,1013.64,15.8263,0
13.17777778,0.73,11.3988,1014.1,15.8263,0
12.87222222,0.73,4.5885,1014.38,15.3111,0
13.76111111,0.73,3.22,1014.68,9.982,0
17.55555556,0.61,12.5741,1014.88,9.982,1
20.78888889,0.51,13.2986,1014.88,10.3523,1
22.73333333,0.44,14.3773,1014.96,9.982,1
23.86111111,0.37,12.8317,1014.95,9.982,1
24.90555556,0.35,12.5741,1014.85,10.3523,1
27.10555556,0.3,9.7083,1014.74,9.982,1
27.17222222,0.29,12.7673,1014.34,9.982,1
27.56666667,0.27,9.0804,1014.0,10.3523,1
27.82222222,0.27,12.397,1013.75,9.982,1
27.8,0.27,9.3863,1013.33,9.982,1
28.77777778,0.28,10.2718,1012.77,10.3523,1
27.82222222,0.28,8.1144,1012.14,9.982,1
27.24444444,0.34,10.9641,1011.93,9.982,1
24.21666667,0.44,8.0017,1011.84,10.3523,1
21.2,0.57,4.8139,1012.22,9.982,1
21.01666667,0.54,6.3112,1012.9,15.8263,1
19.18888889,0.6,7.4704,1012.99,14.9569,1
17.83888889,0.67,11.2217,1012.88,15.8263,0
18.32777778,0.61,11.0446,1012.62,15.8263,1
19.66111111,0.72,21.3003,1011.07,15.0052,0
17.82222222,0.63,11.1573,1012.47,15.8263,0
17.31111111,0.65,13.9104,1011.82,15.8263,0
16.83333333,0.68,11.2378,1011.82,15.0052,0
17.15555556,0.68,12.4614,1011.97,11.2056,0
18.86666667,0.62,12.1233,1011.2,11.2056,1
22.07222222,0.54,15.3111,1011.19,11.3988,1
24.93333333,0.45,15.5043,1011.05,9.982,1
26.11111111,0.44,13.8621,1011.12,11.2056,1
29.58888889,0.42,12.3004,1010.97,10.3523,1
31.06666667,0.38,13.9748,1010.33,9.982,1
32.2,0.35,14.0714,1009.91,9.982,1
33.47222222,0.33,16.6796,1009.28,10.3523,1
33.79444444,0.32,14.1358,1008.33,9.982,1
33.86666667,0.32,17.0821,1007.73,9.982,1
32.80555556,0.34,17.549,1007.25,11.6242,1
32.8,0.32,17.388,1006.5,9.982,1
31.06111111,0.38,11.27,1005.7,11.27,1
28.88333333,0.44,7.1484,1005.43,11.2378,1
27.37777778,0.48,16.0517,1004.59,11.27,1
26.77777778,0.52,12.5097,1005.07,15.8746,1
25.72222222,0.55,15.0213,1005.65,14.7959,1
22.58888889,0.69,20.4148,1007.27,15.8746,1
20.83333333,0.81,20.3021,1009.42,15.8746,0
14.7,0.87,8.0661,1014.67,14.9569,0
17.10555556,0.9,10.8836,1011.2,15.8746,0
16.06666667,0.87,10.6421,1010.78,15.8263,0
16.15555556,0.88,16.5669,1011.5,15.3111,0
16.08888889,0.81,14.007,1011.93,9.982,0
17.15555556,0.76,14.1358,1011.87,9.982,0
17.65,0.79,13.8299,1012.7,11.3988,0
20.99444444,0.68,13.1054,1012.43,9.982,1
22.15555556,0.55,15.778,1012.7,9.982,1
21.0,0.61,12.719,1013.36,11.4471,1
22.82222222,0.57,13.5401,1013.36,11.27,1
25.9,0.4,17.5329,1012.61,10.0464,1
25.76111111,0.37,13.3308,1012.43,11.3988,1
26.91666667,0.33,16.0678,1012.05,9.982,1
26.91666667,0.3,20.8012,1011.96,9.982,1
26.78333333,0.31,20.2377,1011.84,10.3523,1
24.88333333,0.34,22.218,1011.86,9.982,1
22.70555556,0.42,20.6885,1012.25,9.982,1
21.14444444,0.52,17.9032,1013.16,10.4006,1
19.78888889,0.62,15.4882,1013.42,9.982,1
19.21666667,0.66,16.9211,1013.99,15.8263,1
17.66666667,0.7,11.5759,1014.3,15.3111,0
15.99444444,0.81,10.9158,1014.81,15.8263,0
15.97222222,0.79,14.4578,1015.3,15.8263,0
17.67222222,0.63,13.3952,1016.69,15.3111,1
13.35555556,0.9,11.3988,1015.4,15.8263,0
13.33333333,0.86,11.0768,1015.28,15.8263,0
12.52222222,0.9,7.5509,1015.75,15.3111,0
14.88333333,0.78,14.4739,1015.99,9.982,0
17.08333333,0.72,20.2055,1016.29,9.982,0
19.61666667,0.59,17.227,1016.75,10.3523,1
23.70555556,0.39,25.7117,1016.69,10.0464,1
23.71111111,0.39,25.4863,1016.64,10.4006,1
25.86666667,0.3,22.7493,1015.72,10.3523,1
25.99444444,0.3,23.6831,1015.27,9.982,1
25.91666667,0.28,22.4595,1014.97,10.3523,1
24.90555556,0.32,22.218,1014.86,9.982,1
